PortfolioID,target_return,volatility,sharpe,Ticker,Weight,Ticker_key
3,0.0857334226609605,0.1446052005829654,0.3162640242300384,BTC-USD,0.0,BTC-USD
4,0.1131852745537752,0.1450792142276581,0.5044504475943259,BTC-USD,0.0,BTC-USD
5,0.1223358915558633,0.1469959197608286,0.5601236530226748,BTC-USD,1.951563910473908e-18,BTC-USD
6,0.1314865082920929,0.14953950920541,0.6117882075326697,BTC-USD,0.000871235990252,BTC-USD
7,0.1406371254106325,0.1525166449019375,0.6598435565858297,BTC-USD,0.0235623421167848,BTC-USD
8,0.1497877425899038,0.1558657781454828,0.7043736213053101,BTC-USD,0.0412611502080777,BTC-USD
9,0.158938359606175,0.1595639626919378,0.7453961257894013,BTC-USD,0.0588260591325859,BTC-USD
10,0.1680889766083367,0.1635876800723205,0.7829989186943038,BTC-USD,0.0763331397760821,BTC-USD
11,0.1772395936199666,0.1679105085273374,0.8173377284342075,BTC-USD,0.0938851122133386,BTC-USD
12,0.1863902106317621,0.1724578072700806,0.8488465262839919,BTC-USD,0.1206098885824257,BTC-USD
13,0.1955408276448309,0.177295158899381,0.8772987858800126,BTC-USD,0.1448078295532321,BTC-USD
14,0.2046914446684751,0.1820052766696597,0.9048718129606248,BTC-USD,0.1709086476994646,BTC-USD
15,0.2138420616741083,0.1872940140138224,0.9281773504052224,BTC-USD,0.1921299778840916,BTC-USD
16,0.2229926786751608,0.1928045097398392,0.949109950395258,BTC-USD,0.2131094802987321,BTC-USD
17,0.2321432956814078,0.1985512209528735,0.967726588430364,BTC-USD,0.2580015203345855,BTC-USD
18,0.2412939127370602,0.2044313977049636,0.9846526267338273,BTC-USD,0.2693037045792972,BTC-USD
19,0.2504445297990878,0.2104905829396107,0.9997812104471386,BTC-USD,0.2810584690427398,BTC-USD
20,0.25959514673508,0.2167134176068436,1.0132974190525863,BTC-USD,0.2923631087944531,BTC-USD
21,0.2687457637549064,0.2230932126885462,1.0253371718405953,BTC-USD,0.2993455653129743,BTC-USD
22,0.2778963807762094,0.2295872058171969,1.036191803151385,BTC-USD,0.3285575116733389,BTC-USD
23,0.2870469977937364,0.2363792516676521,1.0451297905836634,BTC-USD,0.3210344648138546,BTC-USD
24,0.2961976148082156,0.2437274060148944,1.051164573558704,BTC-USD,0.317005963705509,BTC-USD
25,0.305348231813515,0.2515586699236075,1.054816484337809,BTC-USD,0.3376188491354592,BTC-USD
26,0.314498848818251,0.2598936140626895,1.0561969743205717,BTC-USD,0.3425104230468485,BTC-USD
27,0.3236494658156983,0.2686624789391497,1.0557836990700256,BTC-USD,0.3384056511341443,BTC-USD
28,0.3328000828517719,0.2778635678861019,1.0537548519919406,BTC-USD,0.31894443326131,BTC-USD
29,0.3419506998635155,0.2874673661424976,1.0503825318169804,BTC-USD,0.3032748492205528,BTC-USD
30,0.3511013168899335,0.297459810710973,1.0458599975114462,BTC-USD,0.2693933854442952,BTC-USD
31,0.3602519337857518,0.3077484044007464,1.0406290632419444,BTC-USD,0.2572185074675643,BTC-USD
32,0.3694025508162727,0.3183362622461753,1.0347628903223711,BTC-USD,0.2451152734745419,BTC-USD
33,0.3785531680224659,0.3291946214578194,1.0284286132112448,BTC-USD,0.2330584804146942,BTC-USD
34,0.3877037849283204,0.3402976486883621,1.0217637008909828,BTC-USD,0.2210401859658415,BTC-USD
